Date,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5,year,month_sin,month_cos,dayofweek_sin,dayofweek_cos,dayofyear_sin,dayofyear_cos,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM2.5_lag7,PM2.5_lag14,PM2.5_rollmean3,PM2.5_rollstd3,PM2.5_rollmean7,PM2.5_rollstd7,PM2.5_rollmean14,PM2.5_rollstd14,Wind Dir_sin,Wind Dir_cos
2018-06-12,5.6,30.1,76.6,37.0,1007.5,0.0,19804,7.0,2018,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.3456123126707335,-0.9383773917408641,8.0,8.0,8.0,10.0,10.0,8.0,0.0,10.571428571428571,2.6992062325272945,11.357142857142858,2.590133434553357,-0.32556815445715676,-0.9455185755993167
2018-06-13,4.9,30.1,79.0,37.6,1006.6,6.0,19434,10.0,2018,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.3294084822245304,-0.9441875088341993,7.0,8.0,8.0,14.0,16.0,7.666666666666667,0.5773502691894923,10.142857142857142,3.0237157840738016,11.142857142857142,2.824539250572018,-0.46947156278589086,-0.8829475928589269
2018-06-14,4.2,30.1,77.1,37.2,1006.0,0.6,19838,11.0,2018,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.3131070409358269,-0.9497178427914316,10.0,7.0,8.0,13.0,13.0,8.333333333333334,1.5275252316518992,9.571428571428571,2.5071326821120143,10.714285714285714,2.4629117048595184,-0.5000000000000001,-0.8660254037844386
2018-06-15,3.2,28.8,86.8,35.7,1005.3,14.8,16844,9.0,2018,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.29671281927349075,-0.9549667548552551,11.0,10.0,7.0,13.0,14.0,9.333333333333334,2.081665999466101,9.285714285714286,2.1380899352993703,10.571428571428571,2.3766261061327256,-0.22495105434386498,-0.9743700647852352
2018-06-16,4.0,28.6,83.3,34.3,1004.0,2.2,19266,14.0,2018,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.28023067519921585,-0.9599326896597447,9.0,11.0,10.0,8.0,12.0,10.0,0.9999999999999389,8.714285714285714,1.3801311186846685,10.214285714285714,2.1901377346421036,-0.48480962024633695,-0.8746197071393959
2018-06-17,3.2,29.7,71.1,34.6,1002.8,0.0,19894,15.0,2018,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.26366549272800704,-0.9646141756912435,14.0,9.0,11.0,8.0,11.0,11.333333333333334,2.5166114784235627,9.571428571428571,2.3704530408863858,10.357142857142858,2.3731557327466066,-0.913545457642601,-0.4067366430758001
2018-06-18,3.6,28.7,80.7,34.1,1003.2,35.8,15654,15.0,2018,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.24702218048093552,-0.9690098257244062,15.0,14.0,9.0,8.0,9.0,12.666666666666666,3.214550253664305,10.571428571428571,2.992052966172366,10.642857142857142,2.6777471259119348,-0.35836794954530043,-0.9335804264972017
2018-06-19,4.8,30.0,77.8,37.1,1005.2,0.0,19432,21.0,2018,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.23030567023061221,-0.9731183372332619,15.0,15.0,14.0,7.0,10.0,14.666666666666666,0.5773502691895753,11.571428571428571,3.154739442867011,11.071428571428571,2.8679739756969003,-0.29237170472273677,-0.9563047559630354
2018-06-20,4.1,30.1,76.6,37.1,1007.3,0.0,19885,12.0,2018,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.21352091543979612,-0.9769384927771817,21.0,15.0,15.0,10.0,14.0,17.0,3.4641016151377504,13.571428571428571,4.07664661444275,11.857142857142858,3.8800702384035555,-0.43837114678907746,-0.8987940462991669
2018-06-21,4.0,29.8,79.1,36.7,1008.2,0.0,19721,13.0,2018,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.19667288979357647,-0.980469160361632,12.0,21.0,15.0,11.0,13.0,16.0,4.582575694955835,13.857142857142858,3.848314411469485,11.714285714285714,3.831620894780517,-0.5150380749100542,-0.8571673007021123
2018-06-22,3.4,30.3,74.5,36.9,1007.7,0.0,19034,18.0,2018,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.1797665857255624,-0.9837092937736097,13.0,12.0,21.0,9.0,13.0,15.333333333333334,4.932882862316242,14.142857142857142,3.670993118515805,11.714285714285714,3.831620894780517,-0.6018150231520484,-0.7986355100472928
2018-06-23,4.0,30.5,73.6,37.3,1006.7,0.0,19255,22.0,2018,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.16280701293851715,-0.986657932891657,18.0,13.0,12.0,14.0,8.0,14.333333333333334,3.2145502536643074,15.428571428571429,3.1014589500826117,12.071428571428571,4.178043077332249,-0.754709580222772,-0.6560590289905073
2018-06-24,3.6,30.0,73.0,35.9,1006.7,0.0,19741,17.0,2018,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.1457991969198751,-0.9893142039703663,22.0,18.0,13.0,15.0,8.0,17.666666666666668,4.5092497528228925,16.571428571428573,3.866830866792711,13.071428571428571,4.7630676235818,-0.8090169943749473,-0.5877852522924732
2018-06-25,2.5,28.7,80.0,34.0,1006.4,0.4,19788,13.0,2018,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.12874817745258132,-0.99167731989929,17.0,22.0,18.0,15.0,8.0,19.0,2.6457513110645916,16.857142857142858,3.804758924845356,13.714285714285714,4.631473788174715,-0.374606593415912,-0.9271838545667874
2018-06-26,2.8,28.0,86.8,33.2,1007.4,7.6,17465,11.0,2018,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.11165900712169512,-0.993746580436178,13.0,17.0,22.0,21.0,7.0,17.333333333333332,4.5092497528228925,16.571428571428573,4.035556254807285,14.071428571428571,4.340582834212398,0.49999999999999994,-0.8660254037844387
2018-06-27,1.8,26.3,95.8,29.1,1008.5,24.8,15957,14.0,2018,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.09453674981719912,-0.9955213724144752,11.0,13.0,17.0,12.0,10.0,13.666666666666666,3.0550504633038815,15.142857142857142,3.97611918955201,14.357142857142858,3.953715737362529,0.9396926207859084,-0.3420201433256687
2018-06-28,2.0,28.5,81.4,33.7,1008.0,0.0,18741,13.0,2018,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.07738647923346301,-0.9970011699250151,14.0,11.0,13.0,13.0,11.0,12.666666666666666,1.5275252316519186,15.428571428571429,3.7796447300922615,14.642857142857142,3.754118617386322,0.13917310096006533,-0.9902680687415704
2018-06-29,2.6,29.4,79.6,35.8,1006.3,0.0,19242,18.0,2018,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.06021327736579302,-0.9981855344718586,13.0,14.0,11.0,18.0,9.0,12.666666666666666,1.5275252316519186,15.428571428571429,3.7796447300922615,14.785714285714286,3.6411868612090976,-0.6293203910498376,-0.7771459614569708
2018-06-30,3.5,28.7,76.9,33.2,1006.5,29.4,18367,10.0,2018,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.04302223300453059,-0.99907411510223,18.0,13.0,14.0,22.0,14.0,15.0,2.645751311064581,15.428571428571429,3.7796447300922615,15.428571428571429,3.32159103939167,0.12186934340514755,-0.992546151641322
2018-07-01,2.9,28.7,79.9,33.8,1006.8,69.8,18436,7.0,2018,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.02581844022713308,-0.9996666485105112,10.0,18.0,13.0,17.0,15.0,13.666666666666666,4.041451884327372,13.714285714285714,2.9277002188455863,15.142857142857142,3.6131627495789695,0.19080899537654497,-0.981627183447664
2018-07-02,2.5,28.5,82.1,33.8,1006.9,9.2,19474,9.0,2018,1.2246467991473532e-16,-1.0,0.0,1.0,0.008606996888688698,-0.9999629591162655,7.0,10.0,18.0,13.0,15.0,11.666666666666666,5.686240703077319,12.285714285714286,3.4503277967117603,14.571428571428571,4.219265078446459,-0.9702957262759965,-0.24192189559966779
2018-07-03,2.6,28.2,83.4,33.1,1006.3,13.6,18994,13.0,2018,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.008606996888688009,-0.9999629591162655,9.0,7.0,10.0,11.0,21.0,8.666666666666666,1.5275252316519043,11.714285714285714,3.638419332360574,14.142857142857142,4.469678062010952,-0.8660254037844385,-0.5000000000000004
2018-07-04,3.6,28.7,79.8,33.9,1005.9,3.0,19666,13.0,2018,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.02581844022713239,-0.9996666485105112,13.0,9.0,7.0,14.0,12.0,9.666666666666666,3.0550504633038744,12.0,3.6514837167010974,13.571428571428571,4.013712758767138,-0.6819983600624984,-0.7313537016191706
2018-07-05,3.7,29.6,75.9,35.5,1004.5,0.0,19859,10.0,2018,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.04302223300453034,-0.99907411510223,13.0,13.0,9.0,13.0,13.0,11.666666666666666,2.3094010767584834,11.857142857142858,3.5790395093549523,13.642857142857142,3.992437906788337,-0.5591929034707467,-0.8290375725550417
2018-07-06,3.1,28.2,83.6,33.2,1004.7,2.6,19216,13.0,2018,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.060213277365792774,-0.9981855344718586,10.0,13.0,13.0,18.0,18.0,12.0,1.732050807568852,11.428571428571429,3.598941643369739,13.428571428571429,4.108420728104764,-0.22495105434386498,-0.9743700647852352
2018-07-07,2.9,29.6,71.8,34.5,1004.5,0.2,19906,15.0,2018,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.07738647923346322,-0.9970011699250151,13.0,10.0,13.0,10.0,22.0,12.0,1.732050807568852,10.714285714285714,2.3603873774083133,13.071428571428571,3.8920883402553503,-0.8290375725550418,-0.5591929034707466
2018-07-08,2.7,29.6,75.5,35.2,1004.3,0.0,19908,19.0,2018,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.09453674981719933,-0.9955213724144752,15.0,13.0,10.0,7.0,17.0,12.666666666666666,2.5166114784235676,11.428571428571429,2.8199966227605446,12.571428571428571,3.005489483090405,-0.9563047559630353,-0.2923717047227371
2018-07-09,2.4,27.7,82.6,31.6,1005.3,34.6,14512,18.0,2018,1.2246467991473532e-16,-1.0,0.0,1.0,-0.11165900712169444,-0.9937465804361781,19.0,15.0,13.0,9.0,13.0,15.666666666666666,3.055050463303887,13.142857142857142,3.2877840272018695,12.714285714285714,3.2682286764115327,-0.34202014332566866,-0.9396926207859084
2018-07-10,2.8,28.8,79.4,34.0,1005.5,0.2,19148,25.0,2018,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.12874817745258066,-0.99167731989929,18.0,19.0,15.0,13.0,11.0,17.333333333333332,2.0816659994661286,14.428571428571429,3.1547394428670166,13.071428571428571,3.561855301217778,-0.8987940462991668,-0.43837114678907774
2018-07-11,3.3,28.7,75.0,32.9,1004.7,0.0,19908,13.0,2018,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.14579919691987442,-0.9893142039703664,25.0,18.0,19.0,13.0,14.0,20.666666666666668,3.785938897200187,16.142857142857142,4.98091596089753,14.071428571428571,4.714368963633916,-0.9396926207859083,0.342020143325669
2018-07-12,3.1,29.0,76.2,34.0,1004.0,0.2,19915,15.0,2018,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.16280701293851646,-0.9866579328916572,13.0,25.0,18.0,10.0,13.0,18.666666666666668,6.027713773341708,16.142857142857142,4.98091596089753,14.0,4.723101979387309,-0.7880107536067221,-0.6156614753256581
2018-07-13,3.4,29.5,73.8,34.7,1003.8,0.0,19945,13.0,2018,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.17976658572556214,-0.9837092937736098,15.0,13.0,25.0,13.0,18.0,17.666666666666668,6.429100507328636,16.857142857142858,4.25944329025016,14.142857142857142,4.720774754816659,-0.8290375725550418,-0.5591929034707466
2018-07-14,2.4,28.7,81.6,34.2,1004.3,11.8,18498,17.0,2018,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.19667288979357622,-0.9804691603616321,13.0,15.0,13.0,15.0,10.0,13.666666666666666,1.154700538379215,16.857142857142858,4.25944329025016,13.785714285714286,4.593952068143028,-0.7431448254773944,-0.6691306063588581
2018-07-15,3.0,28.9,78.8,34.1,1005.4,0.2,19937,17.0,2018,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.2135209154397959,-0.9769384927771817,17.0,13.0,15.0,19.0,7.0,15.0,1.9999999999999847,17.142857142857142,4.180453381654966,14.285714285714286,4.530725386455521,-1.0,-1.8369701987210297e-16
2018-07-16,2.2,28.2,83.1,33.3,1004.5,2.8,18710,20.0,2018,1.2246467991473532e-16,-1.0,0.0,1.0,-0.23030567023061196,-0.973118337233262,17.0,17.0,13.0,18.0,9.0,15.666666666666666,2.309401076758492,16.857142857142858,4.099941927579435,15.0,4.05728215207403,-0.9876883405951377,-0.15643446504023104
2018-07-17,2.4,27.5,89.3,32.1,1001.8,2.2,19096,23.0,2018,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.24702218048093527,-0.9690098257244063,20.0,17.0,17.0,25.0,13.0,18.0,1.732050807568871,17.142857142857142,4.259443290250161,15.785714285714286,3.866594037463652,-0.8571673007021121,-0.5150380749100544
2018-07-18,3.9,28.5,78.4,33.2,1002.0,0.8,19810,13.0,2018,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.2636654927280072,-0.9646141756912435,23.0,20.0,17.0,13.0,13.0,20.0,3.0000000000000004,16.857142857142858,3.670993118515811,16.5,4.219916149367465,-0.6691306063588582,-0.7431448254773942
2018-07-19,4.7,28.8,82.6,34.7,1004.2,0.2,19822,12.0,2018,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.2802306751992161,-0.9599326896597445,13.0,23.0,20.0,15.0,10.0,18.666666666666668,5.131601439446882,16.857142857142858,3.670993118515811,16.5,4.219916149367465,-0.35836794954530043,-0.9335804264972017
2018-07-20,4.0,29.8,81.6,37.4,1004.7,0.2,19831,11.0,2018,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.2967128192734901,-0.9549667548552553,12.0,13.0,23.0,13.0,13.0,16.0,6.082762530298214,16.428571428571427,4.076646614442755,16.642857142857142,4.011658833127091,-0.4226182617406993,-0.90630778703665
2018-07-21,3.9,30.2,75.7,37.0,1004.2,0.0,19853,16.0,2018,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.3131070409358267,-0.9497178427914317,11.0,12.0,13.0,17.0,15.0,12.0,0.9999999999999394,16.142857142857142,4.413183712037199,16.5,4.1833001326703805,-0.6156614753256582,-0.788010753606722
2018-07-22,2.5,28.6,83.9,34.4,1004.1,13.0,18374,15.0,2018,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.3294084822245302,-0.9441875088341994,16.0,11.0,12.0,17.0,19.0,13.0,2.6457513110645707,16.0,4.396968652757634,16.571428571428573,4.164211731007366,-0.4226182617406993,-0.90630778703665
2018-07-23,2.8,28.8,82.7,34.6,1003.7,6.2,19116,19.0,2018,1.2246467991473532e-16,-1.0,0.0,1.0,-0.3456123126707333,-0.9383773917408642,15.0,16.0,11.0,20.0,18.0,14.0,2.6457513110645734,15.714285714285714,4.386125310350262,16.285714285714285,4.121772796869208,-0.2588190451025208,-0.9659258262890683
2018-07-24,2.7,29.3,77.9,35.0,1004.3,0.0,19793,25.0,2018,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.3617137307297674,-0.9322892131745134,19.0,15.0,16.0,23.0,25.0,16.666666666666668,2.0816659994661206,15.571428571428571,4.237025012007941,16.357142857142858,4.1622320723592345,-0.7071067811865475,-0.7071067811865477
2018-07-25,3.6,29.1,80.4,35.1,1004.7,0.2,19024,19.0,2018,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.37770796520396466,-0.9259247771938499,25.0,19.0,15.0,13.0,13.0,19.666666666666668,5.033222956847166,15.857142857142858,4.845223470201392,16.357142857142858,4.1622320723592345,-0.5000000000000001,-0.8660254037844386
2018-07-26,3.1,29.5,81.0,36.3,1004.2,0.2,17429,17.0,2018,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.39359027665646645,-0.9192859697186105,19.0,25.0,19.0,12.0,15.0,21.0,3.4641016151377575,16.714285714285715,4.7858919654294185,16.785714285714285,4.098378130029404,-0.46947156278589086,-0.8829475928589269
2018-07-27,3.6,29.6,78.6,36.3,1004.0,0.0,19220,19.0,2018,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.4093559588156211,-0.9123747579707274,17.0,19.0,25.0,11.0,13.0,20.333333333333332,4.163331998932267,17.428571428571427,4.314979445958878,16.928571428571427,4.066075138627796,-0.5735764363510462,-0.8191520442889918
2018-07-28,3.2,29.7,78.6,36.5,1003.8,0.0,19053,14.0,2018,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.42500033996955394,-0.9051931898913975,19.0,17.0,19.0,16.0,17.0,18.333333333333332,1.1547005383792428,18.571428571428573,3.258688021128688,17.357142857142858,3.9342117352809054,-0.4226182617406993,-0.90630778703665
2018-07-29,2.6,28.0,89.2,33.6,1003.6,12.0,15434,14.0,2018,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.4405187843504952,-0.8977433935342336,14.0,19.0,17.0,15.0,17.0,16.666666666666668,2.516611478423574,18.285714285714285,3.5923198500080544,17.142857142857142,4.035556254807298,-0.15643446504023073,-0.9876883405951378
2018-07-30,2.5,27.3,88.5,31.4,1004.9,5.6,17751,15.0,2018,1.2246467991473532e-16,-1.0,0.0,1.0,-0.455906693508459,-0.8900275764346766,14.0,14.0,19.0,19.0,20.0,15.666666666666666,2.8867513459481184,18.142857142857142,3.76069902316805,16.928571428571427,4.122439265108161,-0.9205048534524403,-0.3907311284892738
2018-07-31,2.5,28.6,78.4,33.3,1005.6,0.4,18046,17.0,2018,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.47115950767386394,-0.8820480249558535,15.0,14.0,14.0,25.0,23.0,14.333333333333334,0.5773502691895591,17.571428571428573,3.9096949095439997,16.571428571428573,4.051861599016241,-0.587785252292473,-0.8090169943749475
2018-08-01,3.2,29.0,74.0,33.5,1005.4,0.6,19216,18.0,2018,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.4862727071086902,-0.8738071036110807,17.0,15.0,14.0,19.0,13.0,15.333333333333334,1.527525231651926,16.428571428571427,2.1491969707422336,16.142857142857142,3.6131627495789735,-0.9271838545667873,-0.3746065934159123
2018-08-02,3.3,29.3,71.3,33.5,1005.6,0.2,19439,17.0,2018,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.5012418134457756,-0.8653072543632061,18.0,17.0,15.0,17.0,12.0,16.666666666666668,1.5275252316519325,16.285714285714285,1.9760470401187007,16.5,3.524638552118068,-0.9925461516413221,-0.12186934340514717
2018-08-03,3.7,29.3,73.4,34.0,1004.4,0.0,19916,16.0,2018,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.5160623910158526,-0.8565509959010037,17.0,18.0,17.0,19.0,11.0,17.333333333333332,0.577350269189598,16.285714285714285,1.9760470401187007,16.857142857142858,3.2783002832646018,-0.6691306063588582,-0.7431448254773942
2018-08-04,4.3,29.5,76.6,35.4,1003.7,0.0,19773,12.0,2018,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.5307300481619331,-0.8475409228928312,16.0,17.0,18.0,14.0,16.0,17.0,0.999999999999982,15.857142857142858,1.5735915849388775,17.214285714285715,2.83327946512033,-0.45399049973954664,-0.8910065241883679
2018-08-05,4.0,28.4,81.9,33.6,1004.0,36.0,18760,10.0,2018,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.5452404385406507,-0.8382797052177745,12.0,16.0,17.0,14.0,15.0,15.0,2.6457513110645787,15.571428571428571,2.0701966780270555,16.928571428571427,3.149219334626034,-0.32556815445715676,-0.9455185755993167
2018-08-06,2.4,27.1,89.8,31.0,1003.8,0.4,17258,13.0,2018,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.5595892624101763,-0.828770087174504,10.0,12.0,16.0,15.0,19.0,12.666666666666666,3.0550504633038775,15.0,2.9439202887759435,16.571428571428573,3.6313651960128186,0.01745240643728344,-0.9998476951563913
2018-08-07,2.3,27.6,90.6,32.5,1002.7,5.4,13373,15.0,2018,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.5737722679043243,-0.8190148866680802,13.0,10.0,12.0,17.0,25.0,11.666666666666666,1.5275252316519106,14.714285714285714,3.0394235042348416,16.142857142857142,3.6764770523537282,0.5446390350150273,-0.8386705679454239
2018-08-08,3.4,28.8,74.6,33.2,1003.0,0.0,18713,25.0,2018,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.5877852522924734,-0.8090169943749472,15.0,13.0,10.0,18.0,19.0,12.666666666666666,2.516611478423564,14.428571428571429,2.8784916685156916,15.428571428571429,2.651974176527194,-0.9925461516413221,-0.12186934340514717
2018-08-09,3.1,28.7,72.5,32.5,1003.6,0.0,19390,18.0,2018,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.6016240632249227,-0.7987793728863648,25.0,15.0,13.0,17.0,17.0,17.666666666666668,6.429100507328635,15.428571428571429,4.859943170351644,15.857142857142858,3.5918099756388764,-0.9998476951563913,0.01745240643728313
2018-08-10,4.0,28.6,76.0,33.0,1003.9,0.0,19527,18.0,2018,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.6152845999633277,-0.7883050558305253,18.0,25.0,15.0,16.0,19.0,19.333333333333332,5.131601439446885,15.571428571428571,4.928053803045808,15.928571428571429,3.6260655879826125,-0.48480962024633695,-0.8746197071393959
2018-08-11,4.2,28.2,82.4,32.9,1003.3,2.6,19676,11.0,2018,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.6287628145958345,-0.7775971469736268,18.0,18.0,25.0,12.0,14.0,20.333333333333332,4.041451884327383,15.857142857142858,5.014265364224067,15.857142857142858,3.5703295012159297,-0.46947156278589086,-0.8829475928589269
2018-08-12,4.9,28.9,76.9,33.8,1002.9,0.2,19772,11.0,2018,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.6420547132365636,-0.7666588193001592,11.0,18.0,18.0,10.0,14.0,15.666666666666666,4.041451884327375,15.714285714285714,5.154748157905344,15.642857142857142,3.7745533175798163,-0.43837114678907746,-0.8987940462991669
2018-08-13,5.1,28.9,83.2,35.1,1003.5,0.2,18939,12.0,2018,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.655156357209085,-0.7554933140726804,11.0,11.0,18.0,13.0,15.0,13.333333333333334,4.041451884327372,15.857142857142858,4.980915960897532,15.428571428571429,3.955799748262253,-0.35836794954530043,-0.9335804264972017
2018-08-14,4.8,29.1,81.3,35.3,1004.0,0.0,19802,11.0,2018,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.6680638642135333,-0.7441039398713608,12.0,11.0,11.0,15.0,17.0,11.333333333333334,0.5773502691895376,15.714285714285714,5.089672082242811,15.214285714285714,4.060666323278859,-0.45399049973954664,-0.8910065241883679
2018-08-15,3.4,27.7,86.3,32.3,1004.9,58.0,16843,12.0,2018,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.6807734094770159,-0.7324940716135792,11.0,12.0,11.0,25.0,18.0,11.333333333333334,0.5773502691895376,15.142857142857142,5.398412465054621,14.785714285714286,4.172779398924412,-0.5150380749100542,-0.8571673007021123
2018-08-16,2.8,28.6,80.7,33.7,1002.2,0.0,19735,14.0,2018,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.6932812268869771,-0.7206671495538615,12.0,11.0,12.0,18.0,17.0,11.666666666666666,0.5773502691895416,13.285714285714286,3.2513733362117203,14.357142857142858,4.125104061291497,-0.7880107536067221,-0.6156614753256581
2018-08-17,4.5,28.9,80.4,34.7,999.6,0.0,19948,13.0,2018,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.7055836101071774,-0.70862667826446,14.0,12.0,11.0,18.0,16.0,12.333333333333334,1.527525231651918,12.714285714285714,2.5634797778466156,14.142857142857142,4.054572781386533,-0.6018150231520484,-0.7986355100472928
2018-08-18,4.7,28.0,87.0,33.4,1001.2,4.4,19360,8.0,2018,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.7176769136759615,-0.6963762255968726,13.0,14.0,12.0,11.0,12.0,13.0,0.9999999999999608,12.0,1.154700538379235,13.928571428571429,4.028060913798948,-0.2588190451025208,-0.9659258262890683
2018-08-19,4.5,28.4,85.2,34.2,1003.6,0.0,19910,5.0,2018,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.7295575540864876,-0.6839194216246105,8.0,13.0,14.0,11.0,10.0,11.666666666666666,3.2145502536643034,11.571428571428571,1.9023794624226733,13.642857142857142,4.307545130923779,-0.29237170472273677,-0.9563047559630354
2018-08-20,3.7,28.5,89.5,35.3,1004.9,0.0,16182,8.0,2018,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.7412220108485957,-0.6712599575675315,5.0,8.0,13.0,12.0,13.0,8.666666666666666,4.041451884327364,10.714285714285714,3.1471831698777657,13.285714285714286,4.81070235442365,0.10452846326765373,-0.9945218953682733
2018-08-21,3.3,29.2,81.1,35.7,1003.4,0.0,17449,19.0,2018,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.7526668275320083,-0.6584015846980489,8.0,5.0,8.0,11.0,15.0,7.0,1.732050807568832,10.142857142857142,3.2366943748507406,12.928571428571429,5.014813221681517,-0.5000000000000001,-0.8660254037844386
2018-08-22,2.8,28.4,85.0,34.2,1002.8,20.2,16401,19.0,2018,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.7638886127905429,-0.64534811322955,19.0,8.0,5.0,12.0,25.0,10.666666666666666,7.371114795831987,11.285714285714286,4.680252333449753,13.214285714285714,5.250327043712055,-0.4067366430758002,-0.9135454576426009
